Identifier	Character	Dialogue	Filename	Line Number	Ren'Py Script
Night2Library_4dc12d1d	Xander	Breaking into the Archives... if I want to salvage my grade after I messed up my crops this is the only way.	game/script.rpy	5532	Xander "[what]"
Night2Library_5ecea90e	Xander	Really? You'd help? That's a relief. I have no clue how to break this lock.	game/script.rpy	5535	Xander "[what]"
Night2Library_be8edca6	Narrator	Xander moves over to the lock on the Archive door.	game/script.rpy	5537	Narrator "[what]"
Night2Library_8bf69539	Narrator	You tell Xander that by some miracle, you already asked Rex how to break this piece of artifice.	game/script.rpy	5542	Narrator "[what]"
Night2Library_ea004b89_1	Narrator	Xander looks oddly annoyed as you explain it.	game/script.rpy	5543	Narrator "[what]"
Night2Library_8a5b9e42_1	Xander	He called me a twerp... that sucks. But it's good to know I can just... break it.	game/script.rpy	5545	Xander "[what]"
Night2Library_4a2fb067_1	Xander	Guess I'll try that.	game/script.rpy	5546	Xander "[what]"
Night2Library_5daee255_3	Narrator	Xander places his hands together and closes his eyes. Without even a whisper of a spell, static forms between his fingertips.	game/script.rpy	5548	Narrator "[what]"
Night2Library_be90181b_3	Narrator	You can smell his hair beginning to singe as electricity crackles between his palms, growing and growing into a flurry of chaotic bolts.	game/script.rpy	5549	Narrator "[what]"
Night2Library_e6b8e7fe_3	Narrator	He reaches forward and grasps the lock... it bursts open, unraveling like a tightrope cut loose. The chain fractures and falls to the ground with a heavy thud.	game/script.rpy	5550	Narrator "[what]"
Night2Library_36871896_3	Narrator	After a long moment, Xander takes a breath, letting his magic dissipate. His eyes are bright blue, as though the heat is still captured in his irises.	game/script.rpy	5551	Narrator "[what]"
Night2Library_0a3b79a1_3	Xander	Okay. Let's go in.	game/script.rpy	5553	Xander "[what]"
Night2Library_795a1ba8_1	Xander	I've tried hitting it... That's usually the first thing I do. First I hit then I shock it. Do you think that'd work?	game/script.rpy	5559	Xander "[what]"
Night2Library_252595f1_1	Xander	Alright, I guess... I'll give it a shot.	game/script.rpy	5562	Xander "[what]"
Night2Library_5daee255_4	Narrator	Xander places his hands together and closes his eyes. Without even a whisper of a spell, static forms between his fingertips.	game/script.rpy	5564	Narrator "[what]"
Night2Library_be90181b_4	Narrator	You can smell his hair beginning to singe as electricity crackles between his palms, growing and growing into a flurry of chaotic bolts.	game/script.rpy	5565	Narrator "[what]"
Night2Library_e6b8e7fe_4	Narrator	He reaches forward and grasps the lock... it bursts open, unraveling like a tightrope cut loose. The chain fractures and falls to the ground with a heavy thud.	game/script.rpy	5566	Narrator "[what]"
Night2Library_36871896_4	Narrator	After a long moment, Xander takes a breath, letting his magic dissipate. His eyes are bright blue, as though the heat is still captured in his irises.	game/script.rpy	5567	Narrator "[what]"
Night2Library_0a3b79a1_4	Xander	Okay. Let's go in.	game/script.rpy	5569	Xander "[what]"
Night2Library_f3fbc518_1	Xander	I doubt it. If that was so, Tao or Melody or, well, someone would've already gotten in.	game/script.rpy	5575	Xander "[what]"
Night2Library_3e2a5e93_1	Xander	I was thinking of just brute forcing it. It's not refined, and Eileen will launch her own investigation and I'll definitely get caught... but what other options do I have?	game/script.rpy	5576	Xander "[what]"
Night2Library_ea38109f_1	Xander	Don't need to tell me twice.	game/script.rpy	5579	Xander "[what]"
Night2Library_5daee255_5	Narrator	Xander places his hands together and closes his eyes. Without even a whisper of a spell, static forms between his fingertips.	game/script.rpy	5581	Narrator "[what]"
Night2Library_be90181b_5	Narrator	You can smell his hair beginning to singe as electricity crackles between his palms, growing and growing into a flurry of chaotic bolts.	game/script.rpy	5582	Narrator "[what]"
Night2Library_e6b8e7fe_5	Narrator	He reaches forward and grasps the lock... it bursts open, unraveling like a tightrope cut loose. The chain fractures and falls to the ground with a heavy thud.	game/script.rpy	5583	Narrator "[what]"
Night2Library_36871896_5	Narrator	After a long moment, Xander takes a breath, letting his magic dissipate. His eyes are bright blue, as though the heat is still captured in his irises.	game/script.rpy	5584	Narrator "[what]"
Night2Library_0a3b79a1_5	Xander	Okay. Let's go in.	game/script.rpy	5586	Xander "[what]"
Night2Library_9e8c3eeb	Xander	I know! I know. Maybe I'll see you there.	game/script.rpy	5593	Xander "[what]"
Night2Library_274f751c	Narrator	You turn around and leave. It's probaby best to avoid... whatever it is he's doing.	game/script.rpy	5597	Narrator "[what]"
Night2Library_274f751c_1	Narrator	You turn around and leave. It's probaby best to avoid... whatever it is he's doing.	game/script.rpy	5602	Narrator "[what]"
Night2Library_274f751c_2	Narrator	You turn around and leave. It's probaby best to avoid... whatever it is he's doing.	game/script.rpy	5608	Narrator "[what]"
Night2Archive_3afe9af7	Narrator	As you pass through the threshold, your lights extinguish.	game/script.rpy	5618	Narrator "[what]"
Night2Archive_529b699f	Narrator	You remember a spell in the Scholomance which did that -- a whole room sealed from mana such that no one could cast spells inside.	game/script.rpy	5619	Narrator "[what]"
Night2Archive_6c060b61	Narrator	You feel the overwhelming pressence of it. Or more so a lack of it. As though you're in a perfectly silent room where even your voice is muted.	game/script.rpy	5620	Narrator "[what]"
Night2Archive_cc60db48	Narrator	With no residual light, you struggle to move, your footsteps colliding with eachother as you move through the darkness.	game/script.rpy	5621	Narrator "[what]"
Night2Archive_9d84db6f	Xander	I can't believe we did it... I need to find a light, I can't see my feet in here.	game/script.rpy	5623	Xander "[what]"
Night2Archive_57d73518	Narrator	You trip on something, but regain your balance before you hit the ground by hanging on to a shelf. As you stand, you feel a switch.	game/script.rpy	5625	Narrator "[what]"
Night2Archive_dd3f4fd4	Eileen	Allow me to help you with that.	game/script.rpy	5627	Eileen "[what]"
Night2Archive_07642ae5	Narrator	A dim light switches on, revealing the makeup of the room, along with Eileen, who is seated, rather sternly, on a velvet red chaise lounge with a half-read book on her lap.	game/script.rpy	5629	Narrator "[what]"
Night2Archive_77a18348	Narrator	You notice the blanket, tossed hastily aside beneath a tall wall of books. It's clear she was sleeping.	game/script.rpy	5630	Narrator "[what]"
Night2Archive_9c35d853	Xander	Fuck.	game/script.rpy	5632	Xander "[what]"
Night2Archive_36513f0f	Narrator	Eileen sighs, rubbing the bridge betweewn her eyes with her finger and thumb.	game/script.rpy	5636	Narrator "[what]"
Night2Archive_bf00b029	Eileen	Indeed.	game/script.rpy	5640	Eileen "[what]"
Night2Archive_089f8e23	Narrator	As your eyes adjust to the light... you see her compose herself, standing up straight and placing the book she was reading on the coffee-table before her.	game/script.rpy	5643	Narrator "[what]"
Night2Archive_03036a52	Eileen	You both know that nobody is supposed to be in here. Just, you know, cards on the table.	game/script.rpy	5645	Eileen "[what]"
Night2Archive_7e49e6bf	Eileen	Not only is it past curfew, but you've managed to break a perfectly good lock.	game/script.rpy	5646	Eileen "[what]"
Night2Archive_195f1f4b	Eileen	...	game/script.rpy	5647	Eileen "[what]"
Night2Archive_36f8dec4	Eileen	It was locked, wasn't it?	game/script.rpy	5648	Eileen "[what]"
Night2Archive_dc8460aa	Xander	It's not locked... right now...	game/script.rpy	5649	Xander "[what]"
Night2Archive_92d0e856	Xander	Are you supposed to be in here?	game/script.rpy	5650	Xander "[what]"
Night2Archive_a73b1164	Eileen	None of your business. The reason I'm here is--	game/script.rpy	5651	Eileen "[what]"
Night2Archive_eadc64ce	Eileen	Oh, sod it. I needed some peace and quiet from you lot. What are you doing in here?	game/script.rpy	5652	Eileen "[what]"
Night2Archive_3744cdb5	Xander	Honestly? Cards on the table... I needed some extra time. My crops died, you see, and--	game/script.rpy	5653	Xander "[what]"
Night2Archive_83c6a828	Eileen	Right, right... you realise they got poisoned, don't you?	game/script.rpy	5654	Eileen "[what]"
Night2Archive_b3be8f2c	Xander	I... did not.	game/script.rpy	5655	Xander "[what]"
Night2Archive_1b59f2ae	Xander	I thought if I got in here, I'd find a way to salvage my grade. I can't get my head around the exam material. I really need it.	game/script.rpy	5656	Xander "[what]"
Night2Archive_7b6f993d	Xander	You're failing me on the spot, aren't you. Just... please don't punish my friend, I dragged them into it. They didn't even want to be here I just needed--	game/script.rpy	5657	Xander "[what]"
Night2Archive_ae52ef51	Eileen	Please be quiet, I've got quite the headache.	game/script.rpy	5658	Eileen "[what]"
Night2Archive_0594836b	Xander	Sorry, ma'am.	game/script.rpy	5659	Xander "[what]"
Night2Archive_5f251607	Eileen	Do not call me that.	game/script.rpy	5660	Eileen "[what]"
Night2Archive_88d0b97d	Xander	Sorry...	game/script.rpy	5661	Xander "[what]"
Night2Archive_c738669f	Narrator	Eileen takes a long breath.	game/script.rpy	5663	Narrator "[what]"
Night2Archive_16659f43	Eileen	The academic side of Magecraft is never as straightforward as you'd like. Not like combat, at least.	game/script.rpy	5665	Eileen "[what]"
Night2Archive_675f3273	Eileen	You know. The place where a hit is a hit and a miss is a miss. You get bloody or you bloody someone up. Simple things. Win or lose.	game/script.rpy	5666	Eileen "[what]"
Night2Archive_84e70758	Eileen	That's more your world, isn't it.	game/script.rpy	5667	Eileen "[what]"
Night2Archive_67030ec9	Xander	I-- yes. That's exactly how I feel. Enchantments don't work how I want. I can barely brew a potion. And my last Artifice tried to kill me. I'm horrible.	game/script.rpy	5668	Xander "[what]"
Night2Archive_87f322fa	Xander	I'm completely useless at being a Mage. If I'm honest, I don't even know how to read runes, I just sound them out and hope it goes well.	game/script.rpy	5669	Xander "[what]"
Night2Archive_d169fc45	Eileen	Mages can't choose their gifts.	game/script.rpy	5670	Eileen "[what]"
Night2Archive_c4efecc9	Eileen	For example, if one were to break into a locked room at night, one that had the potential to utterly ruin a thousand year old Artifice must be quite gifted in breaking things.	game/script.rpy	5671	Eileen "[what]"
Night2Archive_15dbdaa1	Eileen	Xander, your path begins when you understand your strength. I must admit that potion craft and artifice were never things I excelled in...	game/script.rpy	5675	Eileen "[what]"
Night2Archive_471abde9	Eileen	... I killed my crops on purpose out of boredom. Combat is what I excelled in, and that's brought me to where I am today.	game/script.rpy	5676	Eileen "[what]"
Night2Archive_d813e587	Xander	Really? Did you fail all of your final exams?	game/script.rpy	5677	Xander "[what]"
Night2Archive_9a7c05c1	Eileen	Don't pry... what I'm saying is there is far more to being a Mage than getting top marks. The council needs pupils with combat talent...	game/script.rpy	5678	Eileen "[what]"
Night2Archive_bad21e7f	Eileen	Nevertheless... you two have the opportunity to turn around, head back to your dormitory and I will forget what transpired here.	game/script.rpy	5679	Eileen "[what]"
Night2Archive_1b930b42	Xander	Thank you.	game/script.rpy	5680	Xander "[what]"
Night2Archive_e6af2c16	Eileen	I thought I told you not to pry.	game/script.rpy	5683	Eileen "[what]"
Night2Archive_6088d02f	Narrator	Eileen flicks her hand, as though you were servants she was dispatching.	game/script.rpy	5688	Narrator "[what]"
Night2Archive_e45cf76e	Narrator	Xander drags you by the arm, and pulls you back into the library.	game/script.rpy	5689	Narrator "[what]"
Night2Archive_14257519	Narrator	Before you close the door, you hear her words:	game/script.rpy	5690	Narrator "[what]"
Night2Archive_6bdc6f1f	Eileen	Not a word that either of us were in here to Alice.	game/script.rpy	5692	Eileen "[what]"
Night2Archive_afd42419	Narrator	The door closes. Xander summons a cold blue light to illuminate both of your faces.	game/script.rpy	5694	Narrator "[what]"
Night2Archive_4d39dae1	Narrator	He's pale. You are too.	game/script.rpy	5695	Narrator "[what]"
Night2Archive_c80346e7	Xander	That was...	game/script.rpy	5697	Xander "[what]"
Night2Archive_71ff25c7	Xander	That was intense.	game/script.rpy	5698	Xander "[what]"
Night2Archive_f63e3a8e	Xander	Thanks for helping me out. I owe you one.	game/script.rpy	5699	Xander "[what]"
Night2Archive_978308d4	Xander	I think I'm going to head back to the dorm... I need some sleep. Are you coming with?	game/script.rpy	5703	Xander "[what]"
Night2Archive_22867a3a	Narrator	Xander leads you back. The whole time you can feel your heart beating.	game/script.rpy	5707	Narrator "[what]"
Night2Archive_eab98e17	Narrator	He's silent, as though deep in thought.	game/script.rpy	5708	Narrator "[what]"
Night2Archive_a620a77d	Narrator	Despite not getting any studying done, he seems happier. As though he's finally seen some light at the end of a dark tunnel.	game/script.rpy	5709	Narrator "[what]"
Night2Archive_7ab1ed76	Xander	Well, take care.	game/script.rpy	5714	Xander "[what]"
Night2Archive_7fcfc599	Narrator	Xander leads you to the corridor, where you go your seperate ways.	game/script.rpy	5716	Narrator "[what]"
Night2AlchemyLab_ed5c3b61	Narrator	You approach the Alchemy Lab and twist the handle.	game/script.rpy	5731	Narrator "[what]"
Night2AlchemyLab_72abf2b2	Narrator	It's locked.	game/script.rpy	5732	Narrator "[what]"
Night2AlchemyLab_5d204021	Narrator	You try to unlock it with a spell... it doesn't seem to do anything. The door unlocks but doesn't move... perhaps something is blocking it.	game/script.rpy	5734	Narrator "[what]"
Night2AlchemyLab_b5e4fdde	Narrator	You decide to leave it alone.	game/script.rpy	5738	Narrator "[what]"
Night2ArtificingLab_ebb34fb8	Narrator	You sneak into the Artificing Lab. Dusty workstations and half-finished projects litter the room.	game/script.rpy	5748	Narrator "[what]"
Night2ArtificingLab_e1763369	Narrator	It smells like solder and smoke. The thin windows overlook a forest that is oddly bright under moonlight. You can't help but look out.	game/script.rpy	5749	Narrator "[what]"
Night2ArtificingLab_9ed7b2b1	Narrator	You look at the tools littered about, left by whoever was last here.	game/script.rpy	5750	Narrator "[what]"
Night2ArtificingLab_Choices_a7d9b77a	Narrator	You wonder what you should do.	game/script.rpy	5756	Narrator "[what]"
Night2ArtificingLab_MachinePart_0375f870	Narrator	You search through the lab for any machine parts. Your [artifice_options] creation doesn't need much, but it doens't help to look.	game/script.rpy	5774	Narrator "[what]"
Night2ArtificingLab_MachinePart_c0eeefc9	Narrator	You find a small hammer beside some refined, malleable metal.	game/script.rpy	5775	Narrator "[what]"
Night2ArtificingLab_MachinePart_d9815cd2	Narrator	You pick them both up and place them in your bag.	game/script.rpy	5776	Narrator "[what]"
